,0
19548,326
19549,128.2608695652171
19550,"[-5.0, 4.343959878939482]"
19551,325
19552,128.2608695652171
19553,"[-5.0, 4.343959878939482]"
19554,324
19555,128.2608695652171
19556,"[-5.0, 4.343959878939482]"
19557,323
19558,128.2608695652171
19559,"[-5.0, 4.343959878939482]"
19560,322
19561,128.2608695652171
19562,"[-5.0, 4.343959878939482]"
19563,321
19564,128.2608695652171
19565,"[-5.0, 4.343959878939482]"
19566,320
19567,128.2608695652171
19568,"[-5.0, 4.343959878939482]"
19569,319
19570,128.2608695652171
19571,"[-5.0, 4.343959878939482]"
19572,318
19573,128.2608695652171
19574,"[-5.0, 4.343959878939482]"
19575,317
19576,128.2608695652171
19577,"[-5.0, 4.343959878939482]"
19578,316
19579,128.2608695652171
19580,"[-5.0, 4.343959878939482]"
19581,315
19582,128.2608695652171
19583,"[-5.0, 4.343959878939482]"
19584,314
19585,128.2608695652171
19586,"[-5.0, 4.343959878939482]"
19587,313
19588,128.2608695652171
19589,"[-5.0, 4.343959878939482]"
19590,312
19591,128.2608695652171
19592,"[-5.0, 4.343959878939482]"
19593,311
19594,128.2608695652171
19595,"[-5.0, 4.343959878939482]"
19596,310
19597,128.2608695652171
19598,"[-5.0, 4.343959878939482]"
19599,309
19600,128.2608695652171
19601,"[-5.0, 4.343959878939482]"
19602,308
19603,128.2608695652171
19604,"[-5.0, 4.343959878939482]"
19605,307
19606,128.2608695652171
19607,"[-5.0, 4.343959878939482]"
19608,306
19609,128.2608695652171
19610,"[-5.0, 4.343959878939482]"
19611,305
19612,128.2608695652171
19613,"[-5.0, 4.343959878939482]"
19614,304
19615,128.2608695652171
19616,"[-5.0, 4.343959878939482]"
19617,303
19618,128.2608695652171
19619,"[-5.0, 4.343959878939482]"
19620,302
19621,128.2608695652171
19622,"[-5.0, 4.343959878939482]"
19623,301
19624,128.2608695652171
19625,"[-5.0, 4.343959878939482]"
19626,300
19627,128.2608695652171
19628,"[-5.0, 4.343959878939482]"
19629,299
19630,128.2608695652171
19631,"[-5.0, 4.343959878939482]"
19632,298
19633,128.2608695652171
19634,"[-5.0, 4.343959878939482]"
19635,297
19636,128.2608695652171
19637,"[-5.0, 4.343959878939482]"
19638,296
19639,128.2608695652171
19640,"[-5.0, 4.343959878939482]"
19641,295
19642,128.2608695652171
19643,"[-5.0, 4.343959878939482]"
19644,294
19645,128.2608695652171
19646,"[-5.0, 4.343959878939482]"
19647,293
19648,128.2608695652171
19649,"[-5.0, 4.343959878939482]"
19650,292
19651,128.2608695652171
19652,"[-5.0, 4.343959878939482]"
19653,291
19654,128.2608695652171
19655,"[-5.0, 4.343959878939482]"
19656,290
19657,128.2608695652171
19658,"[-5.0, 4.343959878939482]"
19659,289
19660,128.2608695652171
19661,"[-5.0, 4.343959878939482]"
19662,288
19663,128.2608695652171
19664,"[-5.0, 4.343959878939482]"
19665,287
19666,128.2608695652171
19667,"[-5.0, 4.343959878939482]"
19668,286
19669,128.2608695652171
19670,"[-5.0, 4.343959878939482]"
19671,285
19672,128.2608695652171
19673,"[-5.0, 4.343959878939482]"
19674,284
19675,128.2608695652171
19676,"[-5.0, 4.343959878939482]"
19677,283
19678,128.2608695652171
19679,"[-5.0, 4.343959878939482]"
19680,282
19681,128.2608695652171
19682,"[-5.0, 4.343959878939482]"
19683,281
19684,128.2608695652171
19685,"[-5.0, 4.343959878939482]"
19686,280
19687,128.2608695652171
19688,"[-5.0, 4.343959878939482]"
19689,279
19690,128.2608695652171
19691,"[-5.0, 4.343959878939482]"
19692,278
19693,128.2608695652171
19694,"[-5.0, 4.343959878939482]"
19695,277
19696,128.2608695652171
19697,"[-5.0, 4.343959878939482]"
19698,276
19699,128.2608695652171
19700,"[-5.0, 4.343959878939482]"
19701,275
19702,128.2608695652171
19703,"[-5.0, 4.343959878939482]"
19704,274
19705,128.2608695652171
19706,"[-5.0, 4.343959878939482]"
19707,273
19708,128.2608695652171
19709,"[-5.0, 4.343959878939482]"
19710,272
19711,128.2608695652171
19712,"[-5.0, 4.343959878939482]"
19713,271
19714,128.2608695652171
19715,"[-5.0, 4.343959878939482]"
19716,270
19717,128.2608695652171
19718,"[-5.0, 4.343959878939482]"
19719,269
19720,128.2608695652171
19721,"[-5.0, 4.343959878939482]"
19722,268
19723,128.2608695652171
19724,"[-5.0, 4.343959878939482]"
19725,267
19726,128.2608695652171
19727,"[-5.0, 4.343959878939482]"
19728,266
19729,128.2608695652171
19730,"[-5.0, 4.343959878939482]"
19731,265
19732,128.2608695652171
19733,"[-5.0, 4.343959878939482]"
19734,264
19735,128.2608695652171
19736,"[-5.0, 4.343959878939482]"
19737,263
19738,128.2608695652171
19739,"[-5.0, 4.343959878939482]"
19740,262
19741,128.2608695652171
19742,"[-5.0, 4.343959878939482]"
19743,261
19744,128.2608695652171
19745,"[-5.0, 4.343959878939482]"
19746,260
19747,128.2608695652171
19748,"[-5.0, 4.343959878939482]"
19749,259
19750,128.2608695652171
19751,"[-5.0, 4.343959878939482]"
19752,258
19753,128.2608695652171
19754,"[-5.0, 4.343959878939482]"
19755,257
19756,128.2608695652171
19757,"[-5.0, 4.343959878939482]"
19758,256
19759,128.2608695652171
19760,"[-5.0, 4.343959878939482]"
19761,255
19762,128.2608695652171
19763,"[-5.0, 4.343959878939482]"
19764,254
19765,128.2608695652171
19766,"[-5.0, 4.343959878939482]"
19767,253
19768,128.2608695652171
19769,"[-5.0, 4.343959878939482]"
19770,252
19771,128.2608695652171
19772,"[-5.0, 4.343959878939482]"
19773,251
19774,128.2608695652171
19775,"[-5.0, 4.343959878939482]"
19776,250
19777,128.2608695652171
19778,"[-5.0, 4.343959878939482]"
19779,249
19780,128.2608695652171
19781,"[-5.0, 4.343959878939482]"
19782,248
19783,128.2608695652171
19784,"[-5.0, 4.343959878939482]"
19785,247
19786,128.2608695652171
19787,"[-5.0, 4.343959878939482]"
19788,246
19789,128.2608695652171
19790,"[-5.0, 4.343959878939482]"
19791,245
19792,128.2608695652171
19793,"[-5.0, 4.343959878939482]"
19794,244
19795,128.2608695652171
19796,"[-5.0, 4.343959878939482]"
19797,243
19798,128.2608695652171
19799,"[-5.0, 4.343959878939482]"
19800,242
19801,128.2608695652171
19802,"[-5.0, 4.343959878939482]"
19803,241
19804,128.2608695652171
19805,"[-5.0, 4.343959878939482]"
19806,240
19807,128.2608695652171
19808,"[-5.0, 4.343959878939482]"
19809,239
19810,128.2608695652171
19811,"[-5.0, 4.343959878939482]"
19812,238
19813,128.2608695652171
19814,"[-5.0, 4.343959878939482]"
19815,237
19816,128.2608695652171
19817,"[-5.0, 4.343959878939482]"
19818,236
19819,128.2608695652171
19820,"[-5.0, 4.343959878939482]"
19821,235
19822,128.2608695652171
19823,"[-5.0, 4.343959878939482]"
19824,234
19825,128.2608695652171
19826,"[-5.0, 4.343959878939482]"
19827,233
19828,128.2608695652171
19829,"[-5.0, 4.343959878939482]"
19830,232
19831,128.2608695652171
19832,"[-5.0, 4.343959878939482]"
19833,231
19834,128.2608695652171
19835,"[-5.0, 4.343959878939482]"
19836,230
19837,128.2608695652171
19838,"[-5.0, 4.343959878939482]"
19839,229
19840,128.2608695652171
19841,"[-5.0, 4.343959878939482]"
19842,228
19843,128.2608695652171
19844,"[-5.0, 4.343959878939482]"
19845,227
19846,128.2608695652171
19847,"[-5.0, 4.343959878939482]"
19848,226
19849,128.2608695652171
19850,"[-5.0, 4.343959878939482]"
19851,225
19852,128.2608695652171
19853,"[-5.0, 4.343959878939482]"
19854,224
19855,128.2608695652171
19856,"[-5.0, 4.343959878939482]"
19857,223
19858,128.2608695652171
19859,"[-5.0, 4.343959878939482]"
19860,222
19861,128.2608695652171
19862,"[-5.0, 4.343959878939482]"
19863,221
19864,128.2608695652171
19865,"[-5.0, 4.343959878939482]"
19866,220
19867,128.2608695652171
19868,"[-5.0, 4.343959878939482]"
19869,219
19870,128.2608695652171
19871,"[-5.0, 4.343959878939482]"
19872,218
19873,128.2608695652171
19874,"[-5.0, 4.343959878939482]"
19875,217
19876,128.2608695652171
19877,"[-5.0, 4.343959878939482]"
19878,216
19879,128.2608695652171
19880,"[-5.0, 4.343959878939482]"
19881,215
19882,128.2608695652171
19883,"[-5.0, 4.343959878939482]"
19884,214
19885,128.2608695652171
19886,"[-5.0, 4.343959878939482]"
19887,213
19888,128.2608695652171
19889,"[-5.0, 4.343959878939482]"
19890,212
19891,128.2608695652171
19892,"[-5.0, 4.343959878939482]"
19893,211
19894,128.2608695652171
19895,"[-5.0, 4.343959878939482]"
19896,210
19897,128.2608695652171
19898,"[-5.0, 4.343959878939482]"
19899,209
19900,128.2608695652171
19901,"[-5.0, 4.343959878939482]"
19902,208
19903,128.2608695652171
19904,"[-5.0, 4.343959878939482]"
19905,207
19906,128.2608695652171
19907,"[-5.0, 4.343959878939482]"
19908,206
19909,128.2608695652171
19910,"[-5.0, 4.343959878939482]"
19911,205
19912,128.2608695652171
19913,"[-5.0, 4.343959878939482]"
19914,204
19915,128.2608695652171
19916,"[-5.0, 4.343959878939482]"
19917,203
19918,128.2608695652171
19919,"[-5.0, 4.343959878939482]"
19920,202
19921,128.2608695652171
19922,"[-5.0, 4.343959878939482]"
19923,201
19924,128.2608695652171
19925,"[-5.0, 4.343959878939482]"
19926,200
19927,128.2608695652171
19928,"[-5.0, 4.343959878939482]"
19929,199
19930,128.2608695652171
19931,"[-5.0, 4.343959878939482]"
19932,198
19933,128.2608695652171
19934,"[-5.0, 4.343959878939482]"
19935,197
19936,128.2608695652171
19937,"[-5.0, 4.343959878939482]"
19938,196
19939,128.2608695652171
19940,"[-5.0, 4.343959878939482]"
19941,195
19942,128.2608695652171
19943,"[-5.0, 4.343959878939482]"
19944,194
19945,128.2608695652171
19946,"[-5.0, 4.343959878939482]"
19947,193
19948,128.2608695652171
19949,"[-5.0, 4.343959878939482]"
19950,192
19951,128.2608695652171
19952,"[-5.0, 4.343959878939482]"
19953,191
19954,128.2608695652171
19955,"[-5.0, 4.343959878939482]"
19956,190
19957,128.2608695652171
19958,"[-5.0, 4.343959878939482]"
19959,189
19960,128.2608695652171
19961,"[-5.0, 4.343959878939482]"
19962,188
19963,128.2608695652171
19964,"[-5.0, 4.343959878939482]"
19965,187
19966,128.2608695652171
19967,"[-5.0, 4.343959878939482]"
19968,186
19969,128.2608695652171
19970,"[-5.0, 4.343959878939482]"
19971,185
19972,128.2608695652171
19973,"[-5.0, 4.343959878939482]"
19974,184
19975,128.2608695652171
19976,"[-5.0, 4.343959878939482]"
19977,183
19978,129.1304347826084
19979,"[-5.0, 4.343959878939482]"
19980,182
19981,129.1304347826084
19982,"[-5.0, 4.343959878939482]"
19983,181
19984,129.1304347826084
19985,"[-5.0, 4.343959878939482]"
19986,180
19987,126.5217391304345
19988,"[-5.0, 4.343959878939482]"
19989,179
19990,123.91304347826059
19991,"[-5.0, 4.343959878939482]"
19992,178
19993,127.39130434782581
19994,"[-5.0, 4.343959878939482]"
19995,177
19996,127.39130434782581
19997,"[-5.0, 4.343959878939482]"
19998,176
19999,127.39130434782581
20000,"[-5.0, 4.343959878939482]"
20001,175
20002,130.86956521739103
20003,"[-5.0, 4.343959878939482]"
20004,174
20005,129.13043478260843
20006,"[-5.0, 4.343959878939482]"
20007,173
20008,127.39130434782582
20009,"[-5.0, 4.343959878939482]"
20010,172
20011,128.26086956521712
20012,"[-5.0, 4.343959878939482]"
20013,171
20014,127.39130434782582
20015,"[-5.0, 4.343959878939482]"
20016,170
20017,128.26086956521712
20018,"[-5.0, 4.343959878939482]"
20019,169
20020,128.26086956521712
20021,"[-5.0, 4.343959878939482]"
20022,168
20023,128.26086956521712
20024,"[-5.0, 4.343959878939482]"
20025,167
20026,128.26086956521712
20027,"[-5.0, 4.343959878939482]"
20028,166
20029,126.52173913043451
20030,"[-5.0, 4.343959878939482]"
20031,165
20032,129.13043478260843
20033,"[-5.0, 4.343959878939482]"
20034,164
20035,130.86956521739103
20036,"[-5.0, 4.343959878939482]"
20037,163
20038,135.21739130434756
20039,"[-5.0, 4.343959878939482]"
20040,162
20041,131.73913043478234
20042,"[-5.0, 4.343959878939482]"
20043,161
20044,130.86956521739103
20045,"[-5.0, 4.343959878939482]"
20046,160
20047,135.21739130434756
20048,"[-5.0, 4.343959878939482]"
20049,159
20050,136.08695652173887
20051,"[-5.0, 4.343959878939482]"
20052,158
20053,135.21739130434756
20054,"[-5.0, 4.343959878939482]"
20055,157
20056,131.73913043478234
20057,"[-5.0, 4.343959878939482]"
20058,156
20059,133.47826086956493
20060,"[-5.0, 4.343959878939482]"
20061,155
20062,127.39130434782581
20063,"[-5.0, 4.343959878939482]"
20064,154
20065,130.86956521739103
20066,"[-5.0, 4.343959878939482]"
20067,153
20068,129.99999999999972
20069,"[-5.0, 4.343959878939482]"
20070,152
20071,128.2608695652171
20072,"[-5.0, 4.343959878939482]"
20073,151
20074,129.9999999999997
20075,"[-5.0, 4.343959878939482]"
20076,150
20077,129.9999999999997
20078,"[-5.0, 4.343959878939482]"
20079,149
20080,132.6086956521736
20081,"[-5.0, 4.343959878939482]"
20082,148
20083,135.2173913043475
20084,"[-5.0, 4.343959878939482]"
20085,147
20086,135.2173913043475
20087,"[-5.0, 4.343959878939482]"
20088,146
20089,140.43478260869531
20090,"[-5.0, 4.343959878939482]"
20091,145
20092,143.04347826086922
20093,"[-5.0, 4.343959878939482]"
20094,144
20095,142.1739130434779
20096,"[-5.0, 4.343959878939482]"
20097,143
20098,143.04347826086922
20099,"[-5.0, 4.343959878939482]"
20100,142
20101,141.30434782608663
20102,"[-5.0, 4.343959878939482]"
20103,141
20104,139.565217391304
20105,"[-5.0, 4.343959878939482]"
20106,140
20107,136.08695652173878
20108,"[-5.0, 4.343959878939482]"
20109,139
20110,136.08695652173878
20111,"[-5.0, 4.343959878939482]"
20112,138
20113,131.73913043478225
20114,"[-5.0, 4.343959878939482]"
20115,137
20116,131.73913043478225
20117,"[-5.0, 4.343959878939482]"
20118,136
20119,134.34782608695616
20120,"[-5.0, 4.343959878939482]"
20121,135
20122,129.99999999999963
20123,"[-5.0, 4.343959878939482]"
20124,134
20125,129.13043478260832
20126,"[-5.0, 4.343959878939482]"
20127,133
20128,130.8695652173909
20129,"[-5.0, 4.343959878939482]"
20130,132
20131,130.8695652173909
20132,"[-5.0, 4.343959878939482]"
20133,131
20134,128.260869565217
20135,"[-5.0, 4.343959878939482]"
20136,130
20137,129.13043478260832
20138,"[-5.0, 4.343959878939482]"
20139,129
20140,130.86956521739094
20141,"[-5.0, 4.343959878939482]"
20142,128
20143,131.73913043478225
20144,"[-5.0, 4.343959878939482]"
20145,127
20146,131.73913043478225
20147,"[-5.0, 4.343959878939482]"
20148,126
20149,128.26086956521704
20150,"[-5.0, 4.343959878939482]"
20151,125
20152,124.78260869565182
20153,"[-5.0, 4.343959878939482]"
20154,124
20155,123.04347826086921
20156,"[-5.0, 4.343959878939482]"
20157,123
20158,125.65217391304311
20159,"[-5.0, 4.343959878939482]"
20160,122
20161,123.9130434782605
20162,"[-5.0, 4.343959878939482]"
20163,121
20164,118.69565217391268
20165,"[-5.0, 4.343959878939482]"
20166,120
20167,117.82608695652137
20168,"[-5.0, 4.343959878939482]"
20169,119
20170,116.08695652173876
20171,"[-5.0, 4.343959878939482]"
20172,118
20173,116.08695652173876
20174,"[-5.0, 4.343959878939482]"
20175,117
20176,114.34782608695615
20177,"[-5.0, 4.343959878939482]"
20178,116
20179,114.34782608695615
20180,"[-5.0, 4.343959878939482]"
20181,115
20182,112.60869565217354
20183,"[-5.0, 4.343959878939482]"
20184,114
20185,113.47826086956483
20186,"[-5.0, 4.343959878939482]"
20187,113
20188,118.69565217391266
20189,"[-5.0, 4.343959878939482]"
20190,112
20191,118.69565217391266
20192,"[-5.0, 4.343959878939482]"
20193,111
20194,121.30434782608657
20195,"[-5.0, 4.343959878939482]"
20196,110
20197,122.17391304347787
20198,"[-5.0, 4.343959878939482]"
20199,109
20200,123.91304347826048
20201,"[-5.0, 4.343959878939482]"
20202,108
20203,120.43478260869526
20204,"[-5.0, 4.343959878939482]"
20205,107
20206,123.04347826086916
20207,"[-5.0, 4.343959878939482]"
20208,106
20209,123.91304347826046
20210,"[-5.0, 4.343959878939482]"
20211,105
20212,126.52173913043437
20213,"[-5.0, 4.343959878939482]"
20214,104
20215,127.39130434782567
20216,"[-5.0, 4.343959878939482]"
20217,103
20218,125.65217391304306
20219,"[-5.0, 4.343959878939482]"
20220,102
20221,132.60869565217348
20222,"[-5.0, 4.343959878939482]"
20223,101
20224,131.73913043478217
20225,"[-5.0, 4.343959878939482]"
20226,100
20227,131.73913043478217
20228,"[-5.0, 4.343959878939482]"
20229,99
20230,131.73913043478217
20231,"[-5.0, 4.343959878939482]"
20232,98
20233,132.60869565217348
20234,"[-5.0, 4.343959878939482]"
20235,97
20236,134.34782608695608
20237,"[-5.0, 4.343959878939482]"
20238,96
20239,134.34782608695608
20240,"[-5.0, 4.343959878939482]"
20241,95
20242,133.47826086956476
20243,"[-5.0, 4.343959878939482]"
20244,94
20245,135.21739130434736
20246,"[-5.0, 4.343959878939482]"
20247,93
20248,136.95652173912998
20249,"[-5.0, 4.343959878939482]"
20250,92
20251,141.3043478260865
20252,"[-5.0, 4.343959878939482]"
20253,91
20254,141.3043478260865
20255,"[-5.0, 4.343959878939482]"
20256,90
20257,143.0434782608691
20258,"[-5.0, 4.343959878939482]"
20259,89
20260,149.13043478260823
20261,"[-5.0, 4.343959878939482]"
20262,88
20263,149.99999999999955
20264,"[-5.0, 4.343959878939482]"
20265,87
20266,150.86956521739086
20267,"[-5.0, 4.343959878939482]"
20268,86
20269,156.08695652173867
20270,"[-5.0, 4.343959878939482]"
20271,85
20272,156.08695652173867
20273,"[-5.0, 4.343959878939482]"
20274,84
20275,155.21739130434736
20276,"[-5.0, 4.343959878939482]"
20277,83
20278,156.95652173912998
20279,"[-5.0, 4.343959878939482]"
20280,82
20281,153.47826086956476
20282,"[-5.0, 4.343959878939482]"
20283,81
20284,156.95652173912998
20285,"[-5.0, 4.343959878939482]"
20286,80
20287,157.8260869565213
20288,"[-5.0, 4.343959878939482]"
20289,79
20290,156.95652173912998
20291,"[-5.0, 4.343959878939482]"
20292,78
20293,160.4347826086952
20294,"[-5.0, 4.343959878939482]"
20295,77
20296,157.8260869565213
20297,"[-5.0, 4.343959878939482]"
20298,76
20299,158.6956521739126
20300,"[-5.0, 4.343959878939482]"
20301,75
20302,160.43478260869523
20303,"[-5.0, 4.343959878939482]"
20304,74
20305,161.30434782608654
20306,"[-5.0, 4.343959878939482]"
20307,73
20308,161.30434782608654
20309,"[-5.0, 4.343959878939482]"
20310,72
20311,160.43478260869523
20312,"[-5.0, 4.343959878939482]"
20313,71
20314,161.30434782608654
20315,"[-5.0, 4.343959878939482]"
20316,70
20317,161.30434782608654
20318,"[-5.0, 4.343959878939482]"
20319,69
20320,161.30434782608654
20321,"[-5.0, 4.343959878939482]"
20322,68
20323,161.30434782608654
20324,"[-5.0, 4.343959878939482]"
20325,67
20326,161.30434782608654
20327,"[-5.0, 4.343959878939482]"
20328,66
20329,161.30434782608654
20330,"[-5.0, 4.343959878939482]"
20331,65
20332,161.30434782608654
20333,"[-5.0, 4.343959878939482]"
20334,64
20335,161.30434782608654
20336,"[-5.0, 4.343959878939482]"
20337,63
20338,161.30434782608654
20339,"[-5.0, 4.343959878939482]"
20340,62
20341,161.30434782608654
20342,"[-5.0, 4.343959878939482]"
20343,61
20344,161.30434782608654
20345,"[-5.0, 4.343959878939482]"
20346,60
20347,161.30434782608654
20348,"[-5.0, 4.343959878939482]"
20349,59
20350,161.30434782608654
20351,"[-5.0, 4.343959878939482]"
20352,58
20353,161.30434782608654
20354,"[-5.0, 4.343959878939482]"
20355,57
20356,161.30434782608654
20357,"[-5.0, 4.343959878939482]"
20358,56
20359,161.30434782608654
20360,"[-5.0, 4.343959878939482]"
20361,55
20362,161.30434782608654
20363,"[-5.0, 4.343959878939482]"
20364,54
20365,161.30434782608654
20366,"[-5.0, 4.343959878939482]"
20367,53
20368,161.30434782608654
20369,"[-5.0, 4.343959878939482]"
20370,52
20371,161.30434782608654
20372,"[-5.0, 4.343959878939482]"
20373,51
20374,161.30434782608654
20375,"[-5.0, 4.343959878939482]"
20376,50
20377,161.30434782608654
20378,"[-5.0, 4.343959878939482]"
20379,49
20380,161.30434782608654
20381,"[-5.0, 4.343959878939482]"
20382,48
20383,161.30434782608654
20384,"[-5.0, 4.343959878939482]"
20385,47
20386,161.30434782608654
20387,"[-5.0, 4.343959878939482]"
20388,46
20389,161.30434782608654
20390,"[-5.0, 4.343959878939482]"
20391,45
20392,161.30434782608654
20393,"[-5.0, 4.343959878939482]"
20394,44
20395,161.30434782608654
20396,"[-5.0, 4.343959878939482]"
20397,43
20398,161.30434782608654
20399,"[-5.0, 4.343959878939482]"
20400,42
20401,161.30434782608654
20402,"[-5.0, 4.343959878939482]"
20403,41
20404,161.30434782608654
20405,"[-5.0, 4.343959878939482]"
20406,40
20407,161.30434782608654
20408,"[-5.0, 4.343959878939482]"
20409,39
20410,161.30434782608654
20411,"[-5.0, 4.343959878939482]"
20412,38
20413,161.30434782608654
20414,"[-5.0, 4.343959878939482]"
20415,37
20416,161.30434782608654
20417,"[-5.0, 4.343959878939482]"
20418,36
20419,161.30434782608654
20420,"[-5.0, 4.343959878939482]"
20421,35
20422,161.30434782608654
20423,"[-5.0, 4.343959878939482]"
20424,34
20425,161.30434782608654
20426,"[-5.0, 4.343959878939482]"
20427,33
20428,161.30434782608654
20429,"[-5.0, 4.343959878939482]"
20430,32
20431,161.30434782608654
20432,"[-5.0, 4.343959878939482]"
20433,31
20434,161.30434782608654
20435,"[-5.0, 4.343959878939482]"
20436,30
20437,161.30434782608654
20438,"[-5.0, 4.343959878939482]"
20439,29
20440,161.30434782608654
20441,"[-5.0, 4.343959878939482]"
20442,28
20443,161.30434782608654
20444,"[-5.0, 4.343959878939482]"
20445,27
20446,161.30434782608654
20447,"[-5.0, 4.343959878939482]"
20448,26
20449,161.30434782608654
20450,"[-5.0, 4.343959878939482]"
20451,25
20452,161.30434782608654
20453,"[-5.0, 4.343959878939482]"
20454,24
20455,161.30434782608654
20456,"[-5.0, 4.343959878939482]"
20457,23
20458,161.30434782608654
20459,"[-5.0, 4.343959878939482]"
20460,22
20461,161.30434782608654
20462,"[-5.0, 4.343959878939482]"
20463,21
20464,161.30434782608654
20465,"[-5.0, 4.343959878939482]"
20466,20
20467,161.30434782608654
20468,"[-5.0, 4.343959878939482]"
20469,19
20470,161.30434782608654
20471,"[-5.0, 4.343959878939482]"
20472,18
20473,161.30434782608654
20474,"[-5.0, 4.343959878939482]"
20475,17
20476,161.30434782608654
20477,"[-5.0, 4.343959878939482]"
20478,16
20479,161.30434782608654
20480,"[-5.0, 4.343959878939482]"
20481,15
20482,161.30434782608654
20483,"[-5.0, 4.343959878939482]"
20484,14
20485,161.30434782608654
20486,"[-5.0, 4.343959878939482]"
20487,13
20488,161.30434782608654
20489,"[-5.0, 4.343959878939482]"
20490,12
20491,161.30434782608654
20492,"[-5.0, 4.343959878939482]"
20493,11
20494,161.30434782608654
20495,"[-5.0, 4.343959878939482]"
20496,10
20497,161.30434782608654
20498,"[-5.0, 4.343959878939482]"
20499,9
20500,161.30434782608654
20501,"[-5.0, 4.343959878939482]"
20502,8
20503,161.30434782608654
20504,"[-5.0, 4.343959878939482]"
20505,7
20506,161.30434782608654
20507,"[-5.0, 4.343959878939482]"
20508,6
20509,161.30434782608654
20510,"[-5.0, 4.343959878939482]"
20511,5
20512,161.30434782608654
20513,"[-5.0, 4.343959878939482]"
20514,4
20515,161.30434782608654
20516,"[-5.0, 4.343959878939482]"
20517,3
20518,161.30434782608654
20519,"[-5.0, 4.343959878939482]"
20520,2
20521,161.30434782608654
20522,"[-5.0, 4.343959878939482]"
20523,1
20524,161.30434782608654
20525,"[-5.0, 4.343959878939482]"
20526,0
20527,161.30434782608654
20528,"[-5.0, 4.343959878939482]"
20529,359
20530,161.30434782608654
20531,"[-5.0, 4.343959878939482]"
20532,358
20533,161.30434782608654
20534,"[-5.0, 4.343959878939482]"
20535,357
20536,161.30434782608654
20537,"[-5.0, 4.343959878939482]"
20538,356
20539,161.30434782608654
20540,"[-5.0, 4.343959878939482]"
20541,355
20542,161.30434782608654
20543,"[-5.0, 4.343959878939482]"
20544,354
20545,161.30434782608654
20546,"[-5.0, 4.343959878939482]"
20547,353
20548,161.30434782608654
20549,"[-5.0, 4.343959878939482]"
20550,352
20551,161.30434782608654
20552,"[-5.0, 4.343959878939482]"
20553,351
20554,161.30434782608654
20555,"[-5.0, 4.343959878939482]"
20556,350
20557,161.30434782608654
20558,"[-5.0, 4.343959878939482]"
20559,349
20560,161.30434782608654
20561,"[-5.0, 4.343959878939482]"
20562,348
20563,161.30434782608654
20564,"[-5.0, 4.343959878939482]"
20565,347
20566,161.30434782608654
20567,"[-5.0, 4.343959878939482]"
20568,346
20569,161.30434782608654
20570,"[-5.0, 4.343959878939482]"
20571,345
20572,161.30434782608654
20573,"[-5.0, 4.343959878939482]"
20574,344
20575,161.30434782608654
20576,"[-5.0, 4.343959878939482]"
20577,343
20578,161.30434782608654
20579,"[-5.0, 4.343959878939482]"
20580,342
20581,161.30434782608654
20582,"[-5.0, 4.343959878939482]"
20583,341
20584,161.30434782608654
20585,"[-5.0, 4.343959878939482]"
20586,340
20587,161.30434782608654
20588,"[-5.0, 4.343959878939482]"
20589,339
20590,161.30434782608654
20591,"[-5.0, 4.343959878939482]"
20592,338
20593,161.30434782608654
20594,"[-5.0, 4.343959878939482]"
20595,337
20596,161.30434782608654
20597,"[-5.0, 4.343959878939482]"
20598,336
20599,161.30434782608654
20600,"[-5.0, 4.343959878939482]"
20601,335
20602,161.30434782608654
20603,"[-5.0, 4.343959878939482]"
20604,334
20605,161.30434782608654
20606,"[-5.0, 4.343959878939482]"
20607,333
20608,161.30434782608654
20609,"[-5.0, 4.343959878939482]"
20610,332
20611,161.30434782608654
20612,"[-5.0, 4.343959878939482]"
20613,331
20614,161.30434782608654
20615,"[-5.0, 4.343959878939482]"
20616,330
20617,161.30434782608654
20618,"[-5.0, 4.343959878939482]"
20619,329
20620,161.30434782608654
20621,"[-5.0, 4.343959878939482]"
20622,328
20623,161.30434782608654
20624,"[-5.0, 4.343959878939482]"
20625,327
20626,161.30434782608654
20627,"[-5.0, 4.343959878939482]"
20628,326
20629,161.30434782608654
20630,"[-5.0, 4.343959878939482]"
20631,325
20632,161.30434782608654
20633,"[-5.0, 4.343959878939482]"
20634,324
20635,161.30434782608654
20636,"[-5.0, 4.343959878939482]"
20637,323
20638,161.30434782608654
20639,"[-5.0, 4.343959878939482]"
20640,322
20641,161.30434782608654
20642,"[-5.0, 4.343959878939482]"
20643,321
20644,161.30434782608654
20645,"[-5.0, 4.343959878939482]"
20646,320
20647,161.30434782608654
20648,"[-5.0, 4.343959878939482]"
20649,319
20650,161.30434782608654
20651,"[-5.0, 4.343959878939482]"
20652,318
20653,161.30434782608654
20654,"[-5.0, 4.343959878939482]"
20655,317
20656,161.30434782608654
20657,"[-5.0, 4.343959878939482]"
20658,316
20659,161.30434782608654
20660,"[-5.0, 4.343959878939482]"
20661,315
20662,161.30434782608654
20663,"[-5.0, 4.343959878939482]"
20664,314
20665,161.30434782608654
20666,"[-5.0, 4.343959878939482]"
20667,313
20668,161.30434782608654
20669,"[-5.0, 4.343959878939482]"
20670,312
20671,161.30434782608654
20672,"[-5.0, 4.343959878939482]"
20673,311
20674,161.30434782608654
20675,"[-5.0, 4.343959878939482]"
20676,310
20677,161.30434782608654
20678,"[-5.0, 4.343959878939482]"
20679,309
20680,161.30434782608654
20681,"[-5.0, 4.343959878939482]"
20682,308
